DATE,LIBERIA,EGYPT,BERMUDA,UNITED STATES,ARGENTINA,SWAZILAND,NORFOLK ISLAND,NEPAL,BAHRAIN,INDONESIA,EL SALVADOR,BAHAMAS,AUSTRALIA,KENYA,CROATIA,SOUTH KOREA,GAMBIA,AZERBAIJAN,LIBYAN ARAB JAMHIRYA,KUWAIT,MALTA,SWEDEN,BRUNEI DARUSSALAM,URUGUAY,CENTRAL AFRICAN REPUBLIC,DOMINICAN REPUBLIC,ROMANIA,JORDAN,CHINA,REUNION,AUSTRIA,BELGIUM,NAURU,BRAZIL,ICELAND,ALGERIA,LEBANON,"VENEZUELA, BOLIVARIAN REPUBLIC",VIET NAM,BURUNDI,SOMALIA,SINGAPORE,ZAMBIA,TAIWAN,UGANDA,ALBANIA,UKRAINE,YEMEN,TURKEY,CHILE,NETHERLANDS,GERMANY,LITHUANIA,ESTONIA,UNITED KINGDOM,HONDURAS,FIJI,NETHERLANDS ANTILLES,SUDAN,RWANDA,GUATEMALA,MALAWI,MYANMAR/BURMA,WALLIS AND  FUTUNA,ECUADOR,BOSNIA AND HERZEGOVINA,MALDIVES,IRELAND,PAKISTAN(EPZ),ANGOLA,SWITZERLAND,SYRIAN ARAB REPUBLIC,ZIMBABWE,SLOVENIA,TUNISIA,HAITI,BAHRAIN/KINGDOM OF BAHRAIN,OMAN,COSTA RICA,FINLAND,ITALY,PHILIPPINES,NICARAGUA,AFGHANISTAN,TOGO,FRANCE,SPAIN,PARAGUAY,CYPRUS,GUYANA,MOZAMBIQUE,JAPAN,"HONG KONG, CHINA",YUGOSLAVIA,ERITREA,CONGO,DENMARK,COLOMBIA,CUBA,ETHIOPIA,BULGARIA,BANGLADESH,NIGER,DJIBOUTI,CZECH REPUBLIC,KAZAKHSTAN,CAMBODIA/KAMPUCHEA,BOLIVIA,SLOVAK REPUBLIC,MEXICO,TURKEMANISTAN,GUINEA,PANAMA,NORTH KOREA,CAMEROON,MADAGASCAR,SRI LANKA,IVORY COAST / COTE D'IVOIRE,PAPUA NEW GUINEA,ANGUILLA,KYRGYZSTAN,COMOROS,MAURITIUS,TRINIDAD AND TOBAGO,PERU,THAILAND,NORWAY,GHANA,SEYCHELLES,TANZANIA,IRAN,RUSSIAN FEDRATION,NAMIBIA,UZBEKISTAN,SENEGAL,NIGERIA,SAUDI ARABIA,INDIA,GREECE,BOTSWANA,QATAR,CANADA,BENIN,PUERTO RICO,MALI,JAMAICA,HUNGARY,IRAQ,EQUATORIAL GUINEA,POLAND,MOROCCO,BELARUS,SURINAM,UNITED ARAB EMIRATES,LATVIA,SAINT KITTS  AND NEVIS,LESOTHO,SOUTH AFRICA,PORTUGAL,NEW ZEALAND,MALAYSIA,ARMENIA,BARBADOS,BELIZE,CAYMAN ISLANDS,CHAD,EAST TIMOR,EUROPIEN UNION,FRENCH POLYNESIA,GABON,GEORGIA,GRENADA,GUAM,HEARD ISLAND AND MCDONALD ISLA,LUXEMBOURG,"MACAU, CHINA",SAINT LUCIA,WESTERN SHAHRA,GUADELOUPE,UPPER VOLTA/BURKINA FASO,MAURITANIA,SAO TOME & PRINCIPE,FALKLAND ISLAND (MALVINAS),SIERRA LEONE,MONTSERRAT,TONGA,CAPE VERDE,SAMDA/SAMOA,FAEROE ISLANDS,SERBIA,MARTINIQUE,VIRGIN ISLANDS U.S.,AMERICAN SAMOA,ANDORRA,ARUBA,COOK ISLANDS,MOLDOVA,MONGOLIA,ANTIGUA AND BARBUDA,GREENLAND,ISRAEL,GIBRALTAR,NEW CALEDONIA,LAO PEOPLE'S DEMOCRATIC REPUBL,MAYOTTE,VATICAN CITY/HOLY SEE,CHRISTMAS ISLAND,KIRIBATI,SAINT PIERRE MIQUELON,TURKS AND  CAICOS ISLAND,TOKELAU,BHUTAN,TAJIKISTAN,REUNION ISLAND,FORMER CZECHOSLOVAKIA,TUVALU,VIRGIN ISLAND BRITISH,PALAU,SOUTH GEORGIA AND THE SOUTH SA,SAINT HELENA,BRITISH INDIAN OCEAN TERRITORI,MYANMAR (BURMA),SOLOMON ISLANDS,MACEDONIA,LIBYA,TRINIDAD,EQ. GUINEA,PAPUA NEWGUINEA,LAOS,KIRGHIZIA,TADZHIKISTAN,UNITED STATES MINOR OUTLYING I,YT,"MICRONESIA,FEDRATED STATES  OF",BOSNIA,SVALBARD AND JAN MAYEN,MARSHALL ISLANDS,FRENCH SOUTHERN TERRITORIES,SAO TOME,LIECHTENSTEIN,KURDISTAN,BOUVET ISLAND,FRENCH GUIANA,SAN MARINO,MONACO,PALLINN,NIUE,SAINT VINCENT AND THE GRENADIN,VANUATU,"TANZANIA, UNITED REPUBLIC OF",KOREA REPUBLIC OF,GUINEA BISSAU,POLANO,TAIWAN/SEP CUSTOMS TERRITORY O,KYRGYZ REPUBLIC,PAKISTAN,CAMBODIA/KAMPUCHEA DEMOCRATIC,"CONGO, DEMOCRATIC REPUBLIC OF",KAZAKISTAN,IRAN (ISLAMIC REPUBLIC OF),"YUGOSLAVIA, FEDERAL REPUBLIC O","KOREA, DEMOCRATIC PEOPLE'S REP",UKRAINIAN,CONGO REPUBLIC OF,FORMER YOGOSLAV REPUBLIC OF MA,TAJIKISTAN/TASMANIA,KYRZYGHISTAN,GERMAN FEDR REPUBLIC,DOMINICA,PITCAIRN,"MOLDOVA, REPUBLIC OF",MONTENEGRO,MACAO,CURACAO
9/1/15,30940.38,9268138.92,,291922950.9,5235753.59,,,,,12324107.92,496773.18,,11702490.81,18358371.77,697451.42,,735295.11,,313608.99,4051814.97,668996.5,6601605,57863.34,298359.41,,797265.93,2501167.15,3582742.44,119400215,691325.61,382194.12,48012784.44,,3518484.92,2102.95,1791730.87,2334830.78,,25139538.84,,2318373.09,4542260.51,,,34115.33,123929.56,,6121597.23,15917289.54,4604054.89,38300489.35,64492616.43,2854035.91,1468926.3,107509183.2,1675150.52,182564.79,,3172343.04,,486089.54,112354.15,835588.13,,502928.69,,413177.7,3686541.39,,1108416.85,98396.71,464597.76,715260.43,2483935.4,2006318.5,55880.42,3204832.58,6252197.79,491253.76,2827028.75,37943641.49,1923987.13,621143.32,,1687831.26,22826018.53,39467958.05,297163.92,343800.49,8922.2,2538104.7,11272622.71,11057402.11,,38925.07,,6493111.35,2674550.77,626867.94,,1180164.4,66647685.39,,2532687.29,1482009.78,,,,179680.53,8131983.47,,67989.5,1346050.91,,467955.99,9655897.39,24701336.31,3041202.37,31970.07,,,94275.96,1192533.08,188495.76,1978482.53,7297404.62,2475273.13,403420.2,249201.74,,,7702968.26,10741.72,148638.08,947486.7,1545787.1,22043809.07,18693304.73,3534606.87,302398.03,4280869.23,14181380.58,6031929.78,434741.11,,73905.67,357887.65,2933132.78,,12850253.24,989377.6,,,45739368.28,567820.25,,163460.01,15163046.82,12386101.42,2638487.47,10607463.99,,,,,,,,,402756.27,222982.2,,,,,,50190.18,,123387.26,,362046.32,,,1193185.92,,,,,,76604.69,,,,,,,,,,,,,15413.2,,104131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13635154.23,15913325.45,1822744.89,,3565201.74,,,2257304,4232321.92,201959.15,46661.63,,,3126315.65,79346.97,,,93552.67,,,,,,2619.96,
10/1/15,27786.66,7842146.22,,237388339.7,3548766.49,,,198322.15,,17364625.15,363230.5,,11192743.51,21256317.58,578856.53,,1756666.13,53107.86,650533.93,5582855.77,548376.62,8213484.07,39284.21,299904.5,,602700.82,1373486.87,1717230.25,139262063.4,617293.78,134365.67,39825426.05,,1868706.19,,1518247,1963730.84,228153,23581120.27,,2649173.79,5645078.23,57639.15,,21160.32,495041.58,,6885348.85,14856549.07,2192719.48,39929033.09,58015011.84,2347703.51,972034.53,94839077.87,1772378.85,31778.8,,2174371.75,,1257052.31,29103.29,669969.85,,250928.1,,417512.79,3358866.91,,1497582.43,154836.76,461333.97,384944.05,5347577.34,1624041.84,161383.09,4443598.52,5799146.68,450284.87,1639843.25,40666624.2,2652199.97,602201.7,,526480.21,16591284.73,44390654.07,823778.71,259773.73,27444.42,4178336.94,12684610.2,8930607.42,,,,5663844.61,2188065.91,495709.45,,1029502.84,61285069.53,,2779983.2,1127018.87,,,4191.94,365891.58,6548742.82,,324042.38,918765.83,,803973.43,10228963.12,19081566.76,2549357.07,20604.74,,,134622.36,1446491.87,796334.23,2168566.15,8040972.02,2763415.83,645063.43,274366.55,,,7429472.98,31030.03,33378.88,6697772,3051467.48,21705855.31,9862258.65,3404061.71,272844.76,4384432.24,11871786.06,4374663.36,53256.69,,129863.47,580117.08,964390.92,,10027238.16,1472851.31,,,48375248.58,493466.5,,318225.39,15673502.22,12710235.46,2332700.54,11771432.61,,,,,,,,32599.36,89090.58,577798.93,,,,5040.31,,,,228248.08,,289087.69,,,1374001.31,,47610.3,,,,74864.67,47033.08,,,,,,,38324.87,,,,,,,54061.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13055010.29,16182951.88,254224.26,,3096347.84,,,1595045.84,165948.89,77212.15,109500.88,,,2758879.76,89260.64,,36929.66,60226.16,,,,,191586.13,,
11/1/15,40361.81,6216423.97,,197592574.7,4950396.56,,,,,17135793.55,193795.35,,9000441.78,21112150.31,1054685.52,,1111154.98,,437584.71,3173046.24,323285.87,7126438.86,41348.36,520003.99,,1074946.53,323055.6,2040091.86,119188424.1,339484.8,218976.86,36395361.08,,1703117.44,42284.32,2026859.92,1504755.31,,24987732.44,,2245784.05,3642361.35,,,51316.71,516029.71,,7101564.78,17117436.85,3889771.27,37545876.23,59140550.07,2195812.73,1033039,83372245.44,1933417.04,226230.91,,2736784.07,,402874.84,12688.33,527254.2,,200255.67,,337449.88,2440855.26,,1789279.29,303696.82,611256.42,349776.88,1839804.56,1788318.64,55187.77,3151478.27,4328717.36,196691.22,1608988.94,33483583.97,1861494.86,510150.92,,2650557.96,18737236.96,48415691.8,368711.86,119755.21,37978.23,5981328.39,9203084.46,6072292.26,,,,6068455.16,2289693.49,127864.47,5932.62,684609.34,44431724.06,,1642627.28,1110907.98,,,,111950.9,5350384.12,,963558.29,716895.26,,1544145.02,6483313.7,16449724.4,2157586.58,49436.59,,,101356.38,1626171.41,290465.53,1047532.94,7027186.16,2047901.37,1125851.26,92989.16,,,2992387.24,,,2175837.38,1321535.85,22006260.94,6617824.96,4578704.21,218604.29,3159292.28,9971562.93,4150339.19,113455.13,,105221.21,177145.05,1393921.05,12737.87,8444696.31,1227488.22,8599.4,115918.03,41510558.5,315221.43,,72693.85,9774087.78,8233226.59,1804661.04,9608265.01,,33871.32,,,,243179.56,,42830.1,72860.04,579314.23,,,,,,,,181758.22,,338316.29,,,1221534.81,,,,,,286425.55,53868.42,,,,,,,,,,,,,,11443.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6268.23,,9024544.74,16199090.37,106716.73,,2016967.25,,,1088207.3,3133051.33,210918.63,227471.1,,,2590740.3,132643.26,,55755.91,,,,,,161641.37,,
12/1/15,50505.48,8983523.75,,241047461.5,3178676.02,,,,,8578949.28,190293.71,5361.17,13978653.89,30399120.07,604474.45,,735409.62,230559.89,591762.31,4705049.71,111313.45,8781745,76368.08,606365.71,,1257353.01,825510.05,1965242.68,117186803,353898.83,361947.82,45855522.27,,2788497.54,5259.88,1505308.92,1364063.38,,21317493.24,,1666406.43,2828116.73,,,160491.18,160730.4,,9141904.08,16843641.23,5460283.92,45018273.79,73629204.66,3502266.14,1662552.97,99553930.43,760349.28,82111.97,,2605485.96,,257931.38,90503.44,400591.84,,205815.64,,318509.16,2792849.9,,1507568.47,301900.58,1725977.76,175108.16,4451555.22,2786879.68,592384.61,3256093.7,6538709.16,273019.91,2566219.59,40467675.55,4561841.72,538579.4,,1393151.64,19610292.59,54206774.97,587997.79,251174.47,,7854530.78,11672868.6,8191148.89,,,,7934337.53,2336970.4,555838.8,117135.46,701854.99,48404843.29,2137.25,2925724.91,1470248.18,,,4323.82,159361.48,7196074.79,,447140.48,498157.19,,1864800.02,5803128.63,18598653.39,5742585,15574.25,,,64975.29,1219598.77,344673.75,2587094.24,7550593.44,4396123.23,672102.64,112551.92,,,27331474.31,,25950.19,568741.85,3883729.22,23737523.67,9798125.72,5118826.96,15899.5,3684562.66,14094139.67,5292907.09,131265.69,,158494.54,618871.06,2250358.68,,11128410.48,651198.43,6161.26,,49571915.89,561382.3,10145.05,481036.02,13975803.66,10666306.01,3271444.51,13007153.59,,,,,,1740833.8,,,199705.66,838252.34,,,,,,,,123389.97,2994.26,439006.31,,,2087673.73,,,33071.59,,,82068.33,,,,,,,,,,,,,1651.63,,,,,,,,,,,,,,,,,,,,,54344.87,,,,,,,,,,,,,,,,,,,,,,,,,,14512468.25,14833041.06,2064957.13,,2564291.74,,,1073829.55,568493.75,253114.66,69536.01,,,5455950.46,,,39923.44,,,,,,8274.13,2044.08,
1/1/16,32700.61,6286996.51,,194240649.8,2761811.18,8921.2,,,,5641610.95,132448.5,,10677483.28,22478887.36,979550.37,,1807759.42,743492.47,201996.52,4232168.26,252770.86,6460992.81,22787.36,247639.65,,966523.45,644283.53,2275357.8,87888202.47,427105.77,138981.55,38747225.34,,1916442.95,9431.95,1400244.95,1245523.58,386899.51,11032904.5,,1431866.94,1565475.73,68419.01,,,397353.14,,6004158.72,14055761.34,3946568.36,35826088.18,54353088.47,1507543.17,1117420.57,78229597.89,105486.25,9490.81,,1911531.35,,197515.06,59601.52,467624.87,,500764.56,,700563.74,2914651.05,,1070626.55,270158.64,1742243.5,122357.87,2357849.91,1571392.09,,2948453.33,5942524.87,321357.43,1131621.56,37432201.66,4484962.35,177140.4,,3422115.38,11003849.9,48847299.44,90925.54,232839.05,,6683555.38,9058343.43,5971541.11,,,,7345159.54,2027013.16,314452.04,22653.13,1039130.67,49238221.35,,2372578.26,1050767.62,,,,127553.59,5971651.95,,346170.26,672328.35,,525520.99,5299793.59,18769727.93,6742037.9,93763.79,,,27289.77,1360982.57,133646.41,1843994.85,5542245.38,2811472.04,870430.45,203612.34,,,24459650.84,,75456.07,2192188.3,1100804,22555321.18,10484484.05,3550878.45,164555.6,2873059.23,12523831.14,4634453.64,67051.42,,,574456.01,3001611.23,,9190634.31,699774.24,,,40339393.23,347386.57,,212496.43,11260949.94,8110139.31,2892648.53,9099521.85,,,,,,815639.41,,,271703.4,242413.77,,,,,,113567.36,,,,425007.44,,,2031785.56,,,,,,194999.48,,,,,,,,19192.3,,,,,14705.88,,34243.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10850008.07,9153775.44,655614.47,,2771211.78,,,1523965.1,247110.6,175949.29,128090.65,,,2978770.1,90817.96,,,,,,,,353373.79,,
2/1/16,,10510988.58,,207830709.9,3960319.49,,,,,5593198.19,13628.92,,14090626.46,18895008.36,574834.16,,1381241.06,344867.38,325764.78,4512103.86,9935.92,7228433.11,13738.75,523619.24,,1019319.98,800351.76,4047371.25,119670116.7,505750.02,226238.32,41806833.32,,1391613.89,,1427824.8,2176055.06,452711.79,12396989.77,,1663083.99,3486720.96,,,42709.93,152110.66,,6631581.74,14930405.58,4749356.77,49098776,69954614.79,2741823.99,989900.54,101157402.3,3458.34,157035.05,,2804986.91,,199651.42,67600.66,593472.67,,601516.04,,462479.21,3411057.12,,731763.95,202839.91,3485108.49,202268.07,8624582.47,1274526.75,62217.19,5020587.95,8658120.42,255768.51,1512364.79,49936081.01,4982099.13,783424.8,,930414.6,18440639.7,56122352.69,288779.9,641577.76,,10603895.63,11437283.11,10312533.32,,,,7266895.99,3395337.85,100834.13,,895992.79,61204922.58,,2104124.37,1285658.35,,,,278299.84,9655424.61,,,475535.67,,2655265.91,4167433.06,20055266.71,2933511.7,5249.45,,,65921.87,1331225.62,170406.78,1968714.84,7989168.68,2761390.78,3218375.61,73648.23,,,19058860.37,7511.57,,3605524.26,1091731.08,25796161.16,13501208.29,5430439.56,120801.6,3756207.1,13013364.26,2631544.85,90027.67,,44974.76,667156.11,956789.7,,11393671.26,1615023.65,,,53165166.2,504476.51,,476550.69,9876161.06,11409438.88,2978719.3,12371745.1,,6006.24,,,,,,119652.96,105932.83,510067.77,,,,,,2059.04,,,,641903.09,,,1667859.88,,,58863.36,22232.33,,17246.96,35406.98,,16168.97,,,,,,,,,,,,110574.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10886356.23,11860370.59,1412904.37,,3008603.51,,,2816754.54,929188.65,398206.91,267296.35,,,3043095.56,,,,61801.82,,,,,95341.01,22007.18,
3/1/16,36776.34,9740456.46,,226857291.2,4596286.33,2969.35,,,,8743899.93,215126.05,,13096245.89,17615784.94,1416820.16,,1465764.47,48363.17,237518.2,4543282.39,300282.42,6872375.78,32591.19,292674.07,,667312.71,813557.61,4463666.5,129829191.5,593037.72,261254.99,44740797.85,,1688032.12,,1973775.42,1294821.39,231663.59,18690398.45,,1835114.47,2195904.81,,,138184.49,414947.79,,7022041.47,17030137.68,4725274.22,37964967.28,66347113.34,2094227.6,1771542.65,97015796.89,465402.17,220435.86,,3290455.78,,309012.76,103963.18,585779.45,,606236.64,,503409.28,4006596.46,,957899.99,262389.51,1573802.93,165550.14,3218774.72,1575292.82,225640.84,4290987.07,7128558.63,300787.11,1383952.72,49073323.35,2848425.69,1265926.1,,1176875.02,16382231.33,42960192.33,415804.26,290036.45,32866.44,10165061.93,11971989.29,7388498.78,,,,9943475.62,2435745.41,81857.48,65713.15,499853.64,66799147.44,,1395121.96,1563295.43,,,5433.1,282781.41,7279697.26,,64698.05,307624.48,,1435013.8,8254645.24,17870499.69,5069020.78,24251.36,,,37727.66,1407659.32,671891.04,1932435.02,10402008.21,3200663.42,518390.45,344232.62,,,8122478.46,24912.25,,1749497.4,4191275.1,23152685.08,19932398.3,6434806.84,50673.68,3423355.33,14504992.7,3304483.36,232537.64,,147413.4,261003.31,1292038.3,,10926738.68,1021253.63,,,53544852.04,491216.7,,393044.45,11508591.89,12532170.82,2301466.01,18564665.69,,,,,,,,11022.86,236862.74,647947.43,,,,,,,,,,789421.79,,,3494486.12,,,98807.9,,,146222.05,77257.68,,,,12459.81,,,,,,,,35275.55,,131956.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10462689.01,12068905.68,1365080.78,,2847210.07,,,2909509.1,6261117.65,890712.97,541528.18,,,2893869.41,,,52745.23,,,,,,43361.86,,
4/1/16,,14667667.53,,407849730.4,8028175.96,133843.84,,,,17531325.86,506012.3,,20288298.45,29476464.38,2964197.48,,2614154.81,202644.51,724747.07,7067290.36,876515.75,10613423.78,140589.48,830817.58,,959982.28,2439941.78,4927277.62,221879505.2,497642.78,462531.2,87260981.35,,4801707.22,,5509336.05,2990862.29,437836.38,28269156.05,,4177897.68,4117409.97,784.75,,22211.29,816311.31,,11934490.76,30098590.84,7969499.69,67929699.7,131356899.2,3713857.77,2102383.92,149223419.7,658170.5,545989.37,,8611031.08,,387563.27,138175.05,738448.07,,503887.17,,565565.54,7791704.22,,2903560.69,382938.11,1371832.73,2147110.21,7620006.8,2947931.14,49777.89,6345176.14,17940396.48,259460.22,2406707.15,78400519.27,5295869.28,1008427.15,,1563330.52,39405369.48,84392039.33,994148.17,1179671.84,,23252758.42,18370478.6,11086560.89,,,,11463884.38,5062469.16,336489.63,100307.73,1710672.58,93875498.02,,2318242.83,2334607.98,,,36391.79,372889.76,14426684.85,,34480.12,1774740.65,,1897301.79,8675079.87,26099442.45,11200741.02,50064.58,,,65680.99,1101575.53,442429.72,2078495.52,14528817.08,4611490.34,1199653.71,336868.7,,,8902974.75,35681.68,175860.94,2465950.4,8099580.27,36160449.71,36901312.43,9454679.82,236607.6,5694716.74,26322044.5,4420709.44,127064.81,,198978.13,846801.36,3078132.16,13571.29,20960209.36,2476013.21,17880.41,85423.04,94918117.67,832173.19,,399882.09,16532609.76,21562521.82,4612858.58,20607285.77,,1549.63,,,,,,,12763.36,773163.63,96056.81,,,,,,,,,1716757.87,26085.71,,1064720.3,,,,,,399435.69,70478.6,,135831.48,,,20433.87,,,,,,,29884.12,,25928.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13370823.83,18211372.83,1912284.78,,5590176.13,,,3664795.8,4490193.22,2789314.57,922035,,,4682390.81,193763.66,,,223648.74,,,,,137857.93,112804.78,
5/1/16,,4734344.9,,172735669.2,1089628.61,133843.59,,,,5477857.04,133567.41,10270.61,6850958.23,15911434.86,1601815.21,,695619.97,,114560.03,2197799.57,385965.23,6001793.05,31360.84,518649.62,,427594.19,508528.5,980814.39,68856868,436107.07,121277.06,33819937.09,,1243746.06,1811.44,1574512.86,1132039.01,228311.2,11803486.84,,1370060.25,1838029.13,,,,116735.73,,4987917.79,11024710.7,3502521.57,35000820.4,42343605.85,1137014.91,946728.86,66777789.34,355406.25,124171.8,,1984712.11,,17765.64,48049.36,629721.52,,108138.68,,230276.7,1697963,,1027288.52,19310.89,180129.82,289513.74,5547572.02,1351396.8,12231.54,2683036.78,4993178.14,327050,1620169.05,35023163.56,2406784.62,574325.31,,1621052.19,19234721.87,32635681.36,544246.82,191391.1,,9129435.94,7737591.52,3701740.95,,,,5431182.19,1368777.1,151141.41,,1005174.26,33101022.98,,1159218.04,1372617.34,,,,107937.85,4568206.94,,,665711.28,,399084.31,2073847.84,12480749.05,2043046.15,,,,,928807.84,285541.79,1479142.69,6841862.53,1730036.02,121601,111561.8,,,3057864.25,4643.11,,993098.68,850132.59,13648823.33,18673513.92,3249226.9,36007.67,3080675.3,9450740.24,1147701.66,32002.47,,90572.53,582114.37,661724.67,13533.08,7981451.37,949575.68,,,37921822.94,509171,,355332.15,8359969.28,8455408.35,1564759.73,5159713.18,,79677.79,,,,231756.02,,35100.74,154066.85,83987.24,,,,,,,,,,433646.07,,,221811.57,,,98803.19,,,108620.18,234497.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714036.95,8550739.25,224987.96,,2054157.9,,,1028629.07,2087455.92,684102.79,682296.84,,,1521597.28,78523.97,,,,,,,,37448.03,3127.01,
6/1/16,61369.33,7280013.19,,258735910.2,3009754.35,39032.98,,,,7945943.3,261849.15,,12601193.21,18670781.36,624685.8,,1205676.05,40605.12,57353.95,3891026.72,252810.69,10882625.95,4712.03,265734.03,,1018717.66,1612974.2,1853811.57,97023748.21,435869.61,230765.03,50052061.68,,1587536.17,,1322625.43,1384357.98,183557.91,11988282.04,,1775192.31,2761538.37,134911.09,,273738.32,325636.43,,4496862.36,19912250.95,6434318.94,43497547.25,74906601.65,2422997.65,1238856.74,100810274.6,170729.87,182801.85,17224.81,3422880.04,9243.06,277612.96,86422.37,344413.42,,648617.58,,241997.77,3432191.64,,738406.72,179098.09,110267.15,719417.02,3672568.39,2074468.41,450839.59,3613200.97,8867790.62,178355.8,2003727.08,51619321.28,3018781.66,353673.37,,130549.67,21982773.36,56705913.2,154243.13,417471.28,19433.67,8215274.05,12079458.61,6469233.3,,,,9857704.11,2631703.03,49847.42,77734.03,745101.35,45519741.9,,1325174.43,1999755.26,,,9560.97,186419.85,7182899.78,,79063.53,775020.09,,1006763.21,4202106.38,19654749.01,1358919.99,118911.81,,,97792.39,941386.11,154824.37,1361646.37,8169523.73,3036796.16,899234.42,258209.9,,,4915269.89,,,847482.81,5298162.41,20374983.81,19757244.93,5225999.77,108208.98,4198607.62,16639892.06,2961196.05,331579.73,,53456.11,661752.5,1261118.63,,14973936.2,1592213.44,,70560.81,62626044.79,473338.81,,479848.91,13235092.37,11421946.38,3254748.52,15831958.52,,,,,,,,,,148687.74,,,,,,,,,,544675.02,,,2172078.08,,,,,,173418.79,,,,,,,,,,,,,,,13826.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11316892.62,11493930.05,387464.29,,4378925.1,,,1737098,108070.07,656021.65,3845794.8,,,2243000.51,68683.42,,,,,,,,,,
7/1/16,,6488852.71,,198536746.5,2599212.29,,,,,6561042.29,242077.84,10278.22,9592281.55,15499143.8,547585.65,,568368.63,,273225.05,2638642.28,217758.09,7855276.58,38464.7,530430.07,,411355.43,995179.49,1194788.84,79494393.48,306540.1,249074.55,40560937.86,,1790449.27,,281183.88,742399.22,61765.4,9269627.77,,1030172.93,2779016.14,,,33306.25,151396.92,,3943977.47,13744653.39,4996563.67,44441208.04,58968980.87,1699568.31,803260.34,81909385.65,320867.16,79838.77,,3256277.28,,246418.91,56610.23,461579.39,,333925.12,,377740.4,3585353.29,,1204240.86,242181.63,604218.84,413128.26,5166588.99,880126.32,298702.64,2502802.26,4601847.49,423458.03,1635007.48,27895157.51,3346689.33,530029.35,,492827.41,16491639.37,45437194.26,798425.24,259686.16,,2329553.5,10845817.31,5339933.94,,,,8898345.31,3965742.33,348325.05,,1017978.69,40447795.19,,1330389.27,1910297.17,,,3448.38,90434.14,7394075.85,,26740.77,391655.39,,1779594.99,2751271.52,16054004.69,291919.89,71442.68,,,16972.34,1023755.32,349616.85,1679953.84,6242373.43,2402903.53,486258.55,256153.37,,,4083546.52,,137880.46,1361757.07,4416670.11,14931293.03,22543790.11,3076945.45,53618.29,2698992.83,12126119.62,2094022.04,31259.97,,301628.58,1258063.11,1411950.28,,11584385.51,740539.17,,70285.9,43189865.34,717660.71,,382478.79,9660410.82,8675593.35,2501324.1,9163275.23,,,,,,46351.29,,,,92446.61,,,,,,,,,,377341.53,,,905437.91,,,,20640.92,,350351.77,,,,,,,,,,,,,15066.56,,62122.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174108.75,10453606.58,448550.47,,3827308.84,,,1911205.05,265276.42,187780.65,935367.51,,,982320.23,,,,,,,,,57956.73,,
8/1/16,115901.36,6625622.54,,233767811.7,3707742.65,156150.62,,,,5722351.79,220445.01,,9762357.2,14545531.47,1391889.5,,445252.8,,39042.54,4230398.13,286665.84,10170793.2,2854.49,469706.98,,955542.75,1668015.53,5581550.04,101104628,313674.79,201238.27,50587839.05,,2291191.95,,1672241.74,1500418.97,112652,16218801.47,,3132941.15,1956663.45,,,67118.23,53654.62,,4223122.83,12920118.94,4656538.63,47500703.65,62087121.17,1288884.07,971201.74,92219177.82,305924.88,189036.85,,3464568.89,11977.06,228071.24,75893.25,681372.45,,528582.1,,429134.13,2763138.14,,933895.35,341580.93,373274.42,1211348.62,5380065.13,1464226.33,60407.07,3993483.79,7053338.7,624490.84,1619399.03,46279737.86,3450135.04,821554.13,,553637.45,15337071.06,51607179.57,943708.42,172390.73,6747.07,1441753.44,9485497.22,6686371.28,,,,9727068.05,2015802.77,132512.02,13440.73,913120.48,48964716.48,,1750781.87,1844886.52,,,,249974.34,6857615.4,24815.41,241999.91,535245.55,,374206.61,4283764.3,16586734.85,508274.65,85746.85,,,110481.98,927305.67,355347.32,1966881.72,5574597.17,3089764.9,673012.66,206118.17,,,5668530.47,8249.18,426082.92,822964.05,4745100.31,16321055.31,38256235.77,4081578.75,200030.57,4417975.15,12359302.24,1572202.04,239067.37,,127123.49,899089.81,1090246.22,,11890822.43,1150201.78,,,49249515.85,492641.65,,1016047.35,11299628.3,11584302.01,2777468.93,7685002.89,4989.83,,,,,,,,,162175.83,47380.2,,,,,,,,,96753.61,,,695426.23,,,,,,254258.66,91972.19,,90177.2,,,,,5120.18,,,,,,,85107.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6861923.43,11388776.88,,,4693255.82,,,1742846.01,571075.75,373574.32,138963,,,1366210.96,,,77794.09,108927.67,,,,,,,47838.02
